V,lambda,lambda_over_V,C0,Delta,Rth,Rpass,v_exit,L_beta,L_q,w_release,t_catch,w_catch,X_at_tcatch,U_at_tcatch,worldline_points,timelike_fail_points,max_worldline_norm,min_worldline_norm,max_abs_v_rel,max_gamma_rel,gtt_positive_points,max_gtt,min_gtt,max_theta_product,min_theta_product,max_neg_nec_sum,min_Gkp,min_Gkm,min_rho_adm,min_rho_world,max_abs_j_l_adm,max_abs_p_l_adm,max_abs_p_th_adm,max_abs_tidal_radial_pass,max_abs_tidal_angular_pass,max_abs_tidal_radial_adm,max_abs_tidal_angular_adm,max_A,min_A,max_T,min_T,post_A_departure,post_T_departure,post_gtt_departure,U_initial,U_final,X_min,X_max,maxabs_tidal_radial_pass,X_at_maxabs_tidal_radial_pass,value_at_maxabs_tidal_radial_pass,maxabs_tidal_angular_pass,X_at_maxabs_tidal_angular_pass,value_at_maxabs_tidal_angular_pass,maxabs_rho_world,X_at_maxabs_rho_world,value_at_maxabs_rho_world,maxabs_j_l_adm,X_at_maxabs_j_l_adm,value_at_maxabs_j_l_adm,maxabs_Gkp,X_at_maxabs_Gkp,value_at_maxabs_Gkp,maxabs_Gkm,X_at_maxabs_Gkm,value_at_maxabs_Gkm,maxabs_worldline_norm,X_at_maxabs_worldline_norm,value_at_maxabs_worldline_norm,maxabs_v_rel,X_at_maxabs_v_rel,value_at_maxabs_v_rel,clean_timelike,clean_gtt,tidal_band_lt_1e3,source_band_lt_5e3,all_reduced_checks_clean,L_catch_design,w_catch_L_design,L_catch_round,w_catch_round
3.0,3.5999999999999996,1.2,100.0,0.1,0.75,0.35,0.5,1.1,1.45,0.3,0.2833333333333333,0.049999999999999996,0.8066790491662501,1.75,49,0,-0.5405469892185752,-129593.28318867959,0.6778299158118756,1.3601394207328925,0,-1.0,-42004.450851466936,-1.4267656222216387e-06,-13.049785516472882,1.2985003883328186,-0.6492654208814371,-0.6492349674513815,-0.3299758043922159,-0.8818440873505644,15.578839029566964,21.589739984685476,0.6884060871853418,2.1318317148969896,14.33557253197313,2.1318317148969905,9.163882028223659,99.99797259384452,1.0,359.99067123213797,1.0,0.0,0.0,0.0,2.999999855557729,0.5,-0.40000000000000013,2.95,2.1318317148969896,0.7388034621881824,-2.1318317148969896,14.33557253197313,0.7388034621881824,14.33557253197313,22.522317880284806,0.7388034621881824,22.522317880284806,15.578839029566964,0.7388034621881824,-15.578839029566964,64.92635491660526,0.7388034621881824,64.92635491660526,2.6109987983374134,0.7388034621881824,2.6109987983374134,129593.28318867959,-0.40000000000000013,-129593.28318867959,0.6778299158118756,0.8775068244916426,0.6778299158118756,True,True,True,True,True,0.85,0.15,0.85,0.15
3.0,3.5999999999999996,1.2,100.0,0.1,0.75,0.35,0.5,1.1,1.45,0.3,0.2833333333333333,0.08333333333333333,0.7779131223750542,1.75,49,0,-0.11408332839030932,-129593.28318869362,0.9412318399391392,2.9606716839509617,0,-1.0,-66296.45419845139,-1.430767121881938e-06,-0.9995126019410366,1.4991527343027653,-0.7497397536083076,-0.7494129806944577,-0.4196731784191983,-6.241914050260926,0.13627581037967457,0.32990318873218444,0.4320419968528561,0.09328344191423865,2.91132982563134,0.0932834419142387,0.04446910636907171,99.99797259384452,1.0,359.99067123213797,1.0,0.0,0.0,0.0,2.9998866062697895,0.5,-0.40000000000000013,2.95,0.09328344191423865,0.7144197141056607,-0.09328344191423865,2.91132982563134,0.8619778841653765,-2.91132982563134,6.241914050260926,0.8619778841653765,-6.241914050260926,0.13627581037967457,0.7144197141056607,-0.13627581037967457,0.7497397536083076,0.8619778841653765,-0.7497397536083076,0.7494129806944577,0.8619778841653765,-0.7494129806944577,129593.28318869362,-0.40000000000000013,-129593.28318869362,0.9412318399391392,0.8619778841653765,0.9412318399391392,True,True,True,True,True,0.85,0.25,0.85,0.25
3.0,3.5999999999999996,1.2,100.0,0.1,0.75,0.35,0.5,1.1,1.45,0.3,0.2833333333333333,0.13333333333333333,0.7368360460619265,1.75,49,1,0.4368670015004441,-129593.28318926846,1.1985997998986349,1000000000000000.0,0,-1.0,-85386.12081224655,-1.5064202302128316e-06,-0.9994319852681366,15.502207977126666,-7.765258957293415,-7.736949019833251,-7.343140995954327,-7.94620369625815e+30,0.007077484365041273,0.40796299260900637,8.300890419340224,8.497079056636634e+59,5.569400880704493e+30,4.456764412093731,0.015712993517584147,99.99797259384444,1.0,359.99067123213763,1.0,0.0,0.0,0.0,2.995232009389261,0.5,-0.4,2.9499999999999997,8.497079056636634e+59,0.8292962405447165,8.497079056636634e+59,5.569400880704493e+30,0.8292962405447165,-5.569400880704493e+30,7.94620369625815e+30,0.8292962405447165,-7.94620369625815e+30,0.007077484365041273,0.8292962405447165,0.007077484365041273,7.765258957293415,0.8292962405447165,-7.765258957293415,7.736949019833251,0.8292962405447165,-7.736949019833251,129593.28318926846,-0.4,-129593.28318926846,1.1985997998986349,0.8292962405447165,1.1985997998986349,False,True,False,False,False,0.85,0.4,0.85,0.4
3.0,3.5999999999999996,1.2,100.0,0.1,0.75,0.35,0.8,1.1,1.45,0.3,0.15,0.049999999999999996,0.4120130677517782,1.9000000000000001,49,0,-0.35999999997446774,-129593.28318868284,0.8000000000165957,1.666666666728132,0,-1.0,-119509.209352099,-1.1421556333602725e-07,-32.65672263463359,1552.4548118959874,-783.5713987413437,-768.8834131546436,-808.112210322479,-2110.239716770991,3.6719963966750035,31.884804374485302,928.6787998855076,516.2621700068813,638.9122897719416,516.2621700068817,12.151463452314426,99.99797259384452,1.0,359.99067123213797,1.0,0.0,0.0,0.0,2.999973719797553,0.8,-0.4000000000000001,2.9499999999999997,516.2621700068813,0.7914680754623459,516.2621700068813,638.9122897719416,0.7914680754623459,-638.9122897719416,2110.239716770991,0.7914680754623459,-2110.239716770991,3.6719963966750035,0.7914680754623459,3.6719963966750035,783.5713987413437,0.7914680754623459,-783.5713987413437,768.8834131546436,0.7914680754623459,-768.8834131546436,129593.28318868284,-0.4000000000000001,-129593.28318868284,0.8000000000165957,0.9618784925190885,0.8000000000165957,True,True,True,True,True,0.44999999999999996,0.15,0.45,0.15
3.0,3.5999999999999996,1.2,100.0,0.1,0.75,0.35,0.8,1.1,1.45,0.3,0.15,0.08333333333333333,0.38893257530775743,1.9000000000000001,49,0,-0.3599957148334981,-129593.2831889762,0.8000098392174066,1.6667031096319609,0,-1.0,-118550.75279656697,-9.698126070307467e-08,-21.997449004564018,1333.3047270391423,-672.0736669657448,-661.2310600733975,-688.4624558494037,-1817.8003458838523,2.710651723086834,21.810092329832603,790.5030874891302,440.2795992810304,556.2202917930676,440.27959928103064,8.448653224156862,99.99797259384444,1.0,359.99067123213763,1.0,0.0,0.0,0.0,2.9975983575984264,0.8,-0.4,2.9499999999999993,440.2795992810304,0.7928412483328572,440.2795992810304,556.2202917930676,0.7928412483328572,-556.2202917930676,1817.8003458838523,0.7928412483328572,-1817.8003458838523,2.710651723086834,0.7928412483328572,2.710651723086834,672.0736669657448,0.7928412483328572,-672.0736669657448,661.2310600733975,0.7928412483328572,-661.2310600733975,129593.2831889762,-0.4,-129593.2831889762,0.8000098392174066,0.8496112508247078,0.8000098392174066,True,True,True,True,True,0.44999999999999996,0.25,0.45,0.25
3.0,3.5999999999999996,1.2,100.0,0.1,0.75,0.35,0.8,1.1,1.45,0.3,0.15,0.13333333333333333,0.36303537549233095,1.9000000000000001,49,0,-0.35775369194220175,-129593.28319225502,0.8014055217666712,1.671901435381401,0,-1.0,-116475.64744683944,-2.8168590749658034e-08,-84.51136207491571,573.797052358761,-288.0267949256422,-285.7702574331188,-288.7448498479595,-803.4362263569656,16.261490102039875,78.752222204726,330.597863222026,185.15629686204198,256.3495366193557,185.15629686204167,28.81274102520378,99.99797259384452,1.0,359.99067123213797,1.0,0.0,0.0,0.0,2.9709452326850956,0.8,-0.40000000000000013,2.9499999999999997,185.15629686204198,0.8000620161155663,185.15629686204198,256.3495366193557,0.8000620161155663,-256.3495366193557,803.4362263569656,0.8000620161155663,-803.4362263569656,16.261490102039875,0.742981596890129,-16.261490102039875,288.0267949256422,0.8000620161155663,-288.0267949256422,285.7702574331188,0.8000620161155663,-285.7702574331188,129593.28319225502,-0.40000000000000013,-129593.28319225502,0.8014055217666712,0.856809267692662,0.8014055217666712,True,True,True,True,True,0.44999999999999996,0.4,0.45,0.4
3.0,3.5999999999999996,1.2,100.0,0.1,0.75,0.35,0.8,1.1,1.45,0.3,0.21666666666666667,0.049999999999999996,0.611886377027616,1.9000000000000001,49,0,-0.359878809940521,-129593.28318867981,0.8000800415644399,1.6669632108613879,0,-1.0,-110787.58615256479,-3.5287682710138657e-09,-211.0348810409234,579.8101908888744,-291.05018447764684,-288.7600064112276,-291.8282151008014,-801.6975747273594,35.68370893679665,195.20749024044096,334.1395409422737,187.13516785188625,253.90876712919453,187.1351678518861,71.22547741998538,99.99797259384452,1.0,359.99067123213797,1.0,0.0,0.0,0.0,2.9999981708682446,0.8,-0.39999999999999997,2.95,187.13516785188625,0.7999753817651674,187.13516785188625,253.90876712919453,0.7999753817651674,-253.90876712919453,801.6975747273594,0.7999753817651674,-801.6975747273594,35.68370893679665,0.7458106587309118,-35.68370893679665,291.05018447764684,0.7999753817651674,-291.05018447764684,288.7600064112276,0.7999753817651674,-288.7600064112276,129593.28318867981,-0.39999999999999997,-129593.28318867981,0.8000800415644399,0.8537535831775688,0.8000800415644399,True,True,True,True,True,0.65,0.15,0.65,0.15
3.0,3.5999999999999996,1.2,100.0,0.1,0.75,0.35,0.8,1.1,1.45,0.3,0.21666666666666667,0.08333333333333333,0.586965803807057,1.9000000000000001,49,0,-0.3354788473248723,-129593.28318874026,0.8203967616703521,1.748879517435258,0,-1.0,-107345.36398454578,-2.5512709051490536e-09,-52.63546297090342,629.2144351093766,-315.9689591314633,-313.2454759779133,-317.2040658234983,-968.2650037352976,12.40515220774428,49.84483473370014,363.1172608094605,203.2426952299856,324.24499055483454,203.2426952299857,18.343388080878427,99.99797259384444,1.0,359.99067123213763,1.0,0.0,0.0,0.0,2.999507313125549,0.8,-0.4,2.9500000000000006,203.2426952299856,0.7992942289182574,203.2426952299856,324.24499055483454,0.7992942289182574,-324.24499055483454,968.2650037352976,0.7992942289182574,-968.2650037352976,12.40515220774428,0.7415737904831947,-12.40515220774428,315.9689591314633,0.7992942289182574,-315.9689591314633,313.2454759779133,0.7992942289182574,-313.2454759779133,129593.28318874026,-0.4,-129593.28318874026,0.8203967616703521,0.7992942289182574,0.8203967616703521,True,True,True,True,True,0.65,0.25,0.65,0.25
3.0,3.5999999999999996,1.2,100.0,0.1,0.75,0.35,0.8,1.1,1.45,0.3,0.21666666666666667,0.13333333333333333,0.5539178146987496,1.9000000000000001,49,0,-0.1585041148486731,-129593.28319006339,0.9212212696002587,2.5704361374488216,0,-1.0,-103207.71779019503,2.5591786100381145e-09,-12.508974735341045,1079.146757797998,-543.7429301851498,-535.403827612848,-552.2344928949553,-3603.0775699680553,2.0847756430754725,12.66111399595653,632.5152544523565,352.6035305244329,1520.3590212973377,352.6035305244328,5.062517239212333,99.99797259384452,1.0,359.99067123213797,1.0,0.0,0.0,0.0,2.988788352747009,0.8,-0.4000000000000001,2.9499999999999997,352.6035305244329,0.7947048020189509,352.6035305244329,1520.3590212973377,0.7947048020189509,-1520.3590212973377,3603.0775699680553,0.7947048020189509,-3603.0775699680553,2.0847756430754725,0.7947048020189509,2.0847756430754725,543.7429301851498,0.7947048020189509,-543.7429301851498,535.403827612848,0.7947048020189509,-535.403827612848,129593.28319006339,-0.4000000000000001,-129593.28319006339,0.9212212696002587,0.7947048020189509,0.9212212696002587,True,True,False,True,False,0.65,0.4,0.65,0.4
3.0,3.5999999999999996,1.2,100.0,0.1,0.75,0.35,0.8,1.1,1.45,0.3,0.2833333333333333,0.049999999999999996,0.8118775632663002,1.9000000000000001,49,1,0.847490153100634,-129593.28318867934,1.3592193383411746,1000000000000000.0,0,-1.0,-44438.67490454094,-2.8431143544296104e-08,-0.9994560051375835,1.7780905528088127,-0.8896001811848667,-0.8884903716239461,-0.5537579470432956,-1.1739478840545786e+30,1.7068755976085142,1.752269308010366,0.7550538400848885,9.982125020389623e+58,8.211913781320442e+29,0.5191482458666351,0.7930097827210111,99.99797259384444,1.0,359.99067123213763,1.0,0.0,0.0,0.0,2.9999998728906503,0.8,-0.40000000000000024,2.9499999999999997,9.982125020389623e+58,0.8553973776808749,9.982125020389623e+58,8.211913781320442e+29,0.8553973776808749,-8.211913781320442e+29,1.1739478840545786e+30,0.8553973776808749,-1.1739478840545786e+30,1.7068755976085142,0.7291219261370848,-1.7068755976085142,7.057601514537581,0.7291219261370848,7.057601514537581,0.8884903716239461,0.8553973776808749,-0.8884903716239461,129593.28318867934,-0.40000000000000024,-129593.28318867934,1.3592193383411746,0.8553973776808749,1.3592193383411746,False,True,False,False,False,0.85,0.15,0.85,0.15
3.0,3.5999999999999996,1.2,100.0,0.1,0.75,0.35,0.8,1.1,1.45,0.3,0.2833333333333333,0.08333333333333333,0.7865635476900477,1.9000000000000001,49,2,1.425036592412511,-129593.28318869193,1.557107074371642,1000000000000000.0,0,-1.0,-67425.49952280812,-2.8990208554289325e-08,-0.9994754931793061,10.17615358483512,-5.099541635994165,-5.076611948840954,-4.703765586035493,-5.653411777971048e+30,0.06871270242116627,0.3843112063820669,5.283726017461697,5.600118954722779e+60,6.163082292658624e+30,2.7594471329263563,0.022151090006081696,99.99797259384452,1.0,359.99067123213797,1.0,0.0,0.0,0.0,2.999900202861806,0.8,-0.39999999999999997,2.95,5.600118954722779e+60,0.8329212124697531,5.600118954722779e+60,6.163082292658624e+30,0.8329212124697531,-6.163082292658624e+30,5.653411777971048e+30,0.8329212124697531,-5.653411777971048e+30,0.06871270242116627,0.7086815970423703,-0.06871270242116627,5.099541635994165,0.8329212124697531,-5.099541635994165,5.076611948840954,0.8329212124697531,-5.076611948840954,129593.28318869193,-0.39999999999999997,-129593.28318869193,1.557107074371642,0.8329212124697531,1.557107074371642,False,True,False,False,False,0.85,0.25,0.85,0.25
3.0,3.5999999999999996,1.2,100.0,0.1,0.75,0.35,0.8,1.1,1.45,0.3,0.2833333333333333,0.13333333333333333,0.7504157205344955,1.9000000000000001,49,3,1.8766905393774076,-129593.28318919845,1.6773963895253496,1000000000000000.0,0,-1.0,-80101.01550972027,-3.902726065030111e-08,-5.720481433338578,818.8577898482921,-413.92888675424655,-404.92890309404555,-415.3334928149352,-4.0626823994766294e+32,2.249995915050245,5.9045978907891445,472.36629548304876,8.637261283223175e+62,5.843681952339871e+32,262.5820022405489,2.534922890213481,99.99797259384444,1.0,359.99067123213763,1.0,0.0,0.0,0.0,2.99579902597761,0.8,-0.4,2.95,8.637261283223175e+62,0.7970774780559896,8.637261283223175e+62,5.843681952339871e+32,0.7970774780559896,-5.843681952339871e+32,4.0626823994766294e+32,0.7970774780559896,-4.0626823994766294e+32,2.249995915050245,0.7970774780559896,2.249995915050245,413.92888675424655,0.7970774780559896,-413.92888675424655,404.92890309404555,0.7970774780559896,-404.92890309404555,129593.28318919845,-0.4,-129593.28318919845,1.6773963895253496,0.7970774780559896,1.6773963895253496,False,True,False,False,False,0.85,0.4,0.85,0.4
3.0,3.5999999999999996,1.2,10000.0,0.3,0.75,0.35,0.3,1.1,1.45,0.3,0.15,0.049999999999999996,0.4033796740590005,1.6500000000000001,49,0,-0.91,-1295286657.6200962,0.3,1.0482848367219182,0,-1.0,-1237304915.8923073,-3.0763321789342366e-10,-697.7894875863641,641.256716188115,-323.37503848747474,-317.8816777006402,-414.92247805286996,-422.73341188208883,4.7896754395055705,576.1640131156117,488.4097785085009,217.86952822319648,206.31835047179578,217.86952822319648,200.88672128409618,9997.586467717067,1.0,35990.10306125759,1.0,0.0,0.0,0.0,2.9999677602653563,0.3,-0.40000000000000024,2.9500000000000006,217.86952822319648,0.849809763758447,217.86952822319648,206.31835047179578,0.7959587320599454,206.31835047179578,422.73341188208883,0.849809763758447,-422.73341188208883,4.7896754395055705,0.7959587320599454,-4.7896754395055705,323.37503848747474,0.849809763758447,-323.37503848747474,317.8816777006402,0.849809763758447,-317.8816777006402,1295286657.6200962,-0.40000000000000024,-1295286657.6200962,0.3,1.4421711124419618,0.3,True,True,True,True,True,0.44999999999999996,0.15,0.45,0.15
3.0,3.5999999999999996,1.2,10000.0,0.3,0.75,0.35,0.3,1.1,1.45,0.3,0.15,0.08333333333333333,0.37505361515042956,1.6500000000000001,49,0,-0.91,-1295286659.2848706,0.3,1.0482848367219182,0,-1.0,-1216673312.3945558,-3.1324610937708013e-10,-733.5005579394049,612.012588437492,-308.44072665468303,-303.57186178280904,-462.6123137782795,-452.6628403975593,3.972648845335827,605.9396030878867,542.0363189855792,204.286032809576,216.29102646081995,204.28603280957591,211.31628977045983,9997.586467717067,1.0,35990.10306125759,1.0,0.0,0.0,0.0,2.9970652070280326,0.3,-0.4000000000000001,2.9499999999999997,204.286032809576,0.8519150830052038,204.286032809576,216.29102646081995,0.7981180338513776,216.29102646081995,452.6628403975593,0.7981180338513776,-452.6628403975593,3.972648845335827,0.7981180338513776,-3.972648845335827,308.44072665468303,0.8519150830052038,-308.44072665468303,303.57186178280904,0.8519150830052038,-303.57186178280904,1295286659.2848706,-0.4000000000000001,-1295286659.2848706,0.3,1.4436826236960443,0.3,True,True,True,True,True,0.44999999999999996,0.25,0.45,0.25
3.0,3.5999999999999996,1.2,10000.0,0.3,0.75,0.35,0.3,1.1,1.45,0.3,0.15,0.13333333333333333,0.34327068810422434,1.6500000000000001,49,0,-0.91,-1295286677.6516013,0.3,1.0482848367219182,0,-1.0,-1206058828.884101,-2.495750378453348e-10,-742.4557589631885,448.47098992820065,-225.47492677216607,-222.99606315603455,-662.2357493612514,-665.9427596855151,0.9252907932248876,615.6072368641793,758.8037335250252,305.34836981647356,213.21704856787582,305.3483698164738,215.0705537300078,9997.586467717067,1.0,35990.10306125759,1.0,0.0,0.0,0.0,2.964853997013669,0.3,-0.4000000000000001,2.95,305.34836981647356,0.8095577494145719,305.34836981647356,213.21704856787582,0.8095577494145719,213.21704856787582,665.9427596855151,0.8095577494145719,-665.9427596855151,0.9252907932248876,0.8095577494145719,0.9252907932248876,225.47492677216607,0.8630688119372504,-225.47492677216607,222.99606315603455,0.8630688119372504,-222.99606315603455,1295286677.6516013,-0.4000000000000001,-1295286677.6516013,0.3,1.4516904294246316,0.3,True,True,True,True,True,0.44999999999999996,0.4,0.45,0.4
3.0,3.5999999999999996,1.2,10000.0,0.3,0.75,0.35,0.3,1.1,1.45,0.3,0.21666666666666667,0.049999999999999996,0.6032241899884379,1.6500000000000001,49,0,-0.91,-1295286657.602884,0.3,1.0482848367219182,0,-1.0,-804234610.7422608,6.233683322457626e-10,-689.5519484163465,693.2761273889421,-350.0896693649695,-343.18645802397265,-445.8314484451644,-478.6451138638508,4.936124189341101,569.3124942134442,489.6054515031328,245.47697352505804,203.97849493628715,245.4769735250579,198.4896087148422,9997.586467717067,1.0,35990.10306125759,1.0,0.0,0.0,0.0,2.9999977552206034,0.3,-0.3999999999999999,2.95,245.47697352505804,0.8456341593426739,245.47697352505804,203.97849493628715,0.7955302105030393,203.97849493628715,478.6451138638508,0.8456341593426739,-478.6451138638508,4.936124189341101,0.7955302105030393,-4.936124189341101,350.0896693649695,0.8456341593426739,-350.0896693649695,343.18645802397265,0.8456341593426739,-343.18645802397265,1295286657.602884,-0.3999999999999999,-1295286657.602884,0.3,1.446881542387851,0.3,True,True,True,True,True,0.65,0.15,0.65,0.15
3.0,3.5999999999999996,1.2,10000.0,0.3,0.75,0.35,0.3,1.1,1.45,0.3,0.21666666666666667,0.08333333333333333,0.5726398501268426,1.6500000000000001,49,0,-0.91,-1295286657.948234,0.3,1.0482848367219182,0,-1.0,-885710846.463888,-1.649280447994502e-10,-698.957693950861,687.8245025698078,-347.27721224740606,-340.54729032240175,-439.52689496281135,-472.1168683415765,4.768269900655959,577.135647095688,489.9792156748216,242.2777789110526,206.6499642856113,242.2777789110526,201.226666740059,9997.586467717067,1.0,35990.10306125759,1.0,0.0,0.0,0.0,2.9993958704330286,0.3,-0.3999999999999999,2.95,242.2777789110526,0.8461145746522725,242.2777789110526,206.6499642856113,0.7960210846584094,206.6499642856113,472.1168683415765,0.8461145746522725,-472.1168683415765,4.768269900655959,0.7960210846584094,-4.768269900655959,347.27721224740606,0.8461145746522725,-347.27721224740606,340.54729032240175,0.8461145746522725,-340.54729032240175,1295286657.948234,-0.3999999999999999,-1295286657.948234,0.3,1.4472247091462744,0.3,True,True,True,True,True,0.65,0.25,0.65,0.25
3.0,3.5999999999999996,1.2,10000.0,0.3,0.75,0.35,0.3,1.1,1.45,0.3,0.21666666666666667,0.13333333333333333,0.5320809544030108,1.6500000000000001,49,0,-0.9099999999999994,-1295286665.436368,0.30000000000000165,1.0482848367219189,0,-1.0,-928983885.9106396,-1.50810993034404e-10,-764.6249795260508,623.6965329763182,-314.4034629031312,-309.2930700731869,-523.2102719074907,-515.2613070921378,2.7575900809459712,632.089639662557,609.3558181683356,222.77695307284685,224.48375689418734,222.77695307284682,220.509274486511,9997.586467717067,1.0,35990.10306125759,1.0,0.0,0.0,0.0,2.9863155288607666,0.3,-0.3999999999999999,2.950000000000001,222.77695307284685,0.8009910275216935,222.77695307284685,224.48375689418734,0.8009910275216935,224.48375689418734,515.2613070921378,0.8009910275216935,-515.2613070921378,2.7575900809459712,0.8009910275216935,-2.7575900809459712,314.4034629031312,0.8510864997977845,-314.4034629031312,309.2930700731869,0.8510864997977845,-309.2930700731869,1295286665.436368,-0.3999999999999999,-1295286665.436368,0.30000000000000165,1.3508361093308092,0.30000000000000165,True,True,True,True,True,0.65,0.4,0.65,0.4
3.0,3.5999999999999996,1.2,10000.0,0.3,0.75,0.35,0.3,1.1,1.45,0.3,0.2833333333333333,0.049999999999999996,0.8032133730995502,1.6500000000000001,49,0,-0.7399842220579331,-1295286657.6016855,0.6435197727442561,1.306456067913439,0,-1.0,-427318638.8017465,-6.93264967027322e-11,-55.41769893842481,577.5505789886245,-293.38716853205955,-284.16341045656486,-336.47866101572964,-545.6585475103229,2.305939518873667,47.70337152141741,362.22744955284077,183.51997831129438,87.43003000010141,183.51997831129444,17.159913247195174,9997.586467717067,1.0,35990.10306125759,1.0,0.0,0.0,0.0,2.999999844002471,0.3,-0.40000000000000013,2.950000000000001,183.51997831129438,0.854432464943392,183.51997831129438,87.43003000010141,0.854432464943392,-87.43003000010141,545.6585475103229,0.854432464943392,-545.6585475103229,2.305939518873667,0.854432464943392,2.305939518873667,293.38716853205955,0.854432464943392,-293.38716853205955,284.16341045656486,0.854432464943392,-284.16341045656486,1295286657.6016855,-0.40000000000000013,-1295286657.6016855,0.6435197727442561,0.854432464943392,0.6435197727442561,True,True,True,True,True,0.85,0.15,0.85,0.15
3.0,3.5999999999999996,1.2,10000.0,0.3,0.75,0.35,0.3,1.1,1.45,0.3,0.2833333333333333,0.08333333333333333,0.7721461721650584,1.6500000000000001,49,0,-0.3408663827871339,-1295286657.671865,0.9032931835822599,2.330872996831204,0,-1.0,-508759518.80837685,-6.917487543978837e-11,-289.8128216308765,751.4916126355574,-395.18283129331473,-356.3087813422427,-615.4844300809266,-2376.542354196581,9.71851248776801,239.7386237631479,669.8294143664333,314.32723121464915,796.714322061378,314.3272312146464,83.81463999644883,9997.586467717067,1.0,35990.10306125759,1.0,0.0,0.0,0.0,2.9998775434888882,0.3,-0.3999999999999999,2.9499999999999993,314.32723121464915,0.8324971210762109,314.32723121464915,796.714322061378,0.8324971210762109,-796.714322061378,2376.542354196581,0.8324971210762109,-2376.542354196581,9.71851248776801,0.8324971210762109,9.71851248776801,395.18283129331473,0.8324971210762109,-395.18283129331473,356.3087813422427,0.8324971210762109,-356.3087813422427,1295286657.671865,-0.3999999999999999,-1295286657.671865,0.9032931835822599,0.8324971210762109,0.9032931835822599,True,True,True,True,True,0.85,0.25,0.85,0.25
3.0,3.5999999999999996,1.2,10000.0,0.3,0.75,0.35,0.3,1.1,1.45,0.3,0.2833333333333333,0.13333333333333333,0.7277829297468807,1.6500000000000001,49,0,-0.8367615214336667,-1295286660.5515947,0.8705715922890523,2.0323477852259764,0,-1.0,-636473985.78261,-6.507069240140327e-11,-617.9965756402248,90.30749854242927,-45.326006298638184,-44.98149224379108,-332.04860160777434,-54.76459779612951,23.004934847411217,503.82203107980183,384.25051335422313,120.77191772317934,526.2677504827482,120.77191772317884,174.68265518352902,9997.586467717067,1.0,35990.10306125759,1.0,0.0,0.0,0.0,2.9948547745115386,0.3,-0.40000000000000013,2.95,120.77191772317934,0.7927608473032653,120.77191772317934,526.2677504827482,0.7927608473032653,526.2677504827482,371.121588990663,0.7927608473032653,371.121588990663,23.004934847411217,0.7927608473032653,-23.004934847411217,217.78329916684976,0.7927608473032653,217.78329916684976,125.7635597772051,0.7927608473032653,125.7635597772051,1295286660.5515947,-0.40000000000000013,-1295286660.5515947,0.8705715922890523,0.7927608473032653,0.8705715922890523,True,True,True,True,True,0.85,0.4,0.85,0.4
3.0,3.5999999999999996,1.2,10000.0,0.3,0.75,0.35,0.5,1.1,1.45,0.3,0.15,0.049999999999999996,0.40683303153611156,1.75,49,0,-0.75,-1295286657.6187286,0.5,1.1547005383792515,0,-1.0,-1202342560.377974,-5.00913420947458e-11,-775.1030758293857,510.9916802522203,-258.1861696541946,-252.8055105980257,-575.1626859713305,-559.9027002905927,2.4872919776627014,640.9313421683075,665.4826716171104,251.107878695776,231.25955335028027,251.10787869577604,223.62956050991136,9997.586467717067,1.0,35990.10306125759,1.0,0.0,0.0,0.0,2.9999701434903403,0.5,-0.40000000000000013,2.9499999999999997,251.107878695776,0.8037506997322135,251.107878695776,231.25955335028027,0.8037506997322135,231.25955335028027,559.9027002905927,0.8037506997322135,-559.9027002905927,2.4872919776627014,0.8037506997322135,-2.4872919776627014,258.1861696541946,0.8587827330724442,-258.1861696541946,252.8055105980257,0.8587827330724442,-252.8055105980257,1295286657.6187286,-0.40000000000000013,-1295286657.6187286,0.5,1.4641350998146319,0.5,True,True,True,True,True,0.44999999999999996,0.15,0.45,0.15
3.0,3.5999999999999996,1.2,10000.0,0.3,0.75,0.35,0.5,1.1,1.45,0.3,0.15,0.08333333333333333,0.3806051992133607,1.75,49,0,-0.75,-1295286659.1629288,0.5,1.1547005383792515,0,-1.0,-1197381736.341855,-5.6351579286777966e-11,-772.6771792288155,484.95407026781356,-244.890995277288,-240.06307499052556,-606.1923851568732,-598.3577266456972,1.2069800716906063,639.2930836681824,698.930439962813,269.2403850192796,227.03753135518164,269.24038501927964,223.12020209959377,9997.586467717067,1.0,35990.10306125759,1.0,0.0,0.0,0.0,2.997277909380725,0.5,-0.4,2.95,269.2403850192796,0.8055624667702164,269.2403850192796,227.03753135518164,0.8055624667702164,227.03753135518164,598.3577266456972,0.8055624667702164,-598.3577266456972,1.2069800716906063,0.8605480487123524,1.2069800716906063,244.890995277288,0.8605480487123524,-244.890995277288,240.06307499052556,0.8605480487123524,-240.06307499052556,1295286659.1629288,-0.4,-1295286659.1629288,0.5,1.4653894032666166,0.5,True,True,True,True,True,0.44999999999999996,0.25,0.45,0.25
